OPIS Truckstop ID,Truckstop Name,Address,City,State,Full Address,Latitude,Longitude,Rack ID,Retail Price
66428,SHELL,US-167,Hensley,AR,SHELL Hensley AR,34.484173,-92.34863,695,3.589
66449,CITGO,"I-55, EXIT 67",Blytheville,AR,CITGO Blytheville AR,35.9272469,-89.895509,435,3.389
66683,SUPERSTOP Shell,"I-40, EXIT 192",Stuttgart,AR,SUPERSTOP Shell Stuttgart AR,34.509846,-91.55822,695,3.41566666
66746,CASEYS #4246,"I-30, EXIT 123",Bryant,AR,CASEYS #4246 Bryant AR,34.616763,-92.499239,695,3.03233333
66786,Circle K #2741791,"I-40, EXIT 175 & SR-31",Lonoke,AR,Circle K #2741791 Lonoke AR,34.7843212,-91.900065,695,3.139
66879,TA EXPRESS,"I-40, EXIT 101",Atkins,AR,TA EXPRESS Atkins AR,35.2420396,-92.937447,695,3.34066666
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,WORKMANS TRAVEL CENTER Alma AR,35.5388681,-94.229405,735,3.37233333
67371,PARAMOUNT TRAVEL PLAZA,"I-30, EXIT 46 & SR-19",Prescott,AR,PARAMOUNT TRAVEL PLAZA Prescott AR,33.8024897,-93.380983,635,3.379
67425,LITTLEFIELD EXPRESS #15,"US-67, EXIT 55 & SR-258",Bald Knob,AR,LITTLEFIELD EXPRESS #15 Bald Knob AR,35.3235471,-91.560813,695,3.309
67676,VALERO,"I-530/US-65, EXIT 34 & SR-365",White Hall,AR,VALERO White Hall AR,34.2689342,-92.121319,695,3.16566666
67818,LOVES TRAVEL STOP #457,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,LOVES TRAVEL STOP #457 Little Rock AR,34.6569263,-92.413526,695,3.24233333
67823,FLASH MARKET #17032,"I-555/US-63, EXIT 29 & SR-69",Trumann,AR,FLASH MARKET #17032 Trumann AR,35.6785986,-90.524136,435,3.40733333
67849,KUM & GO #0379,US-412/ US-63 & SR-25,Black Rock,AR,KUM & GO #0379 Black Rock AR,36.1045018,-91.099468,435,3.199
67875,EXXON TIGER MART,"US-67/US-167, EXIT 28 & US-64",Beebe,AR,EXXON TIGER MART Beebe AR,35.0684542,-91.91245,695,3.299
67892,TURRELL FUEL STOP,"I-55, EXIT 21",Turrell,AR,TURRELL FUEL STOP Turrell AR,35.3741817,-90.261229,435,3.46566666
68007,Highland oil,US-412,Hardy,AR,Highland oil Hardy AR,36.3156298,-91.482757,435,3.269
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,FAST LANE #3 Mc Crory AR,35.2574195,-91.199877,435,3.399
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,CIRCLE K #2741779 Hot Springs National Park AR,34.5269095,-93.069093,695,3.369
68277,WHITE OAK STATION #15,US-65,Harrison,AR,WHITE OAK STATION #15 Harrison AR,36.2297712,-93.107405,735,3.599
68369,WORKMANS TRAVEL CENTER,"I-40 EXIT, 35 & SR-23",Ozark,AR,WORKMANS TRAVEL CENTER Ozark AR,35.4869588,-93.827226,735,3.29733333
68434,Circle K #2741789,"I-30, EXIT 98 & US-270",Malvern,AR,Circle K #2741789 Malvern AR,34.390514,-92.82838,695,3.439
68469,8 MILE STORE,"US-64/I-40, EXIT 127",Conway,AR,8 MILE STORE Conway AR,35.0686557,-92.447146,695,3.399
68480,KUM & GO #0414,US-212/SR-265,Springdale,AR,KUM & GO #0414 Springdale AR,36.1884994,-94.116619,645,3.14233333
68890,Circle K #2741795,"I-430, EXIT 12 & SR-100",Maumelle,AR,Circle K #2741795 Maumelle AR,34.8700046,-92.397751,695,3.18566666
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,CIRCLE K #2741787 North Little Rock AR,34.756104,-92.26775,695,3.369
69152,LOVES TRAVEL STOP #557,"US-64/167, EXIT 44 & SR-367",Searcy,AR,LOVES TRAVEL STOP #557 Searcy AR,35.2189934,-91.716284,695,3.36233333
69483,LOVES TRAVEL STOP #607,"US-63, EXIT 40 & SR-463",Jonesboro,AR,LOVES TRAVEL STOP #607 Jonesboro AR,35.8046327,-90.635382,435,3.439
69786,LOVES TRAVEL STOP #671,"I-55, EXIT 63 & US-61",Blytheville,AR,LOVES TRAVEL STOP #671 Blytheville AR,35.8847666,-89.917516,275,3.45566666
70096,LOVES TRAVEL STOP #661,US-65 & SR-81,Pine Bluff,AR,LOVES TRAVEL STOP #661 Pine Bluff AR,34.1937402,-91.920146,695,3.319
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,LOVES TRAVEL STOP #635 Alma AR,35.5405739,-94.235277,645,3.459
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,WORKMANS TRAVEL CENTER Lowell AR,36.2550605,-94.152805,645,3.40233333
70421,CASEYS #3581,US-62/US-67,Corning,AR,CASEYS #3581 Corning AR,36.4109173,-90.591966,695,3.28233333
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,LOVES TRAVEL STOP #759 Hazen AR,34.8153383,-91.567867,695,3.22566666
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,LOVES TRAVEL STOP #689 Lake Village AR,33.3303431,-91.292523,695,3.269
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,LOVES TRAVEL STOP #779 Malvern AR,34.387545,-92.846504,635,3.499
70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,ROAD RANGER #278 Brinkley AR,34.9130096,-91.19442,695,3.199
70752,CASEYS #3755,SR-7/SR-27,Russellville,AR,CASEYS #3755 Russellville AR,35.2755103,-93.133075,645,3.419
71211,KUM & GO #0138,US-67,Jacksonville,AR,KUM & GO #0138 Jacksonville AR,34.8674331,-92.127045,695,3.099
71212,KUM & GO #0426,BUS-71,Springdale,AR,KUM & GO #0426 Springdale AR,36.1884994,-94.116619,735,3.149
71213,KUM & GO #0429,US-62,Rogers,AR,KUM & GO #0429 Rogers AR,36.3335129,-94.125695,735,3.009
71379,QUIKTRIP #7211,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,QUIKTRIP #7211 Little Rock AR,34.6550927,-92.412418,695,3.049
71391,QUIKTRIP #7210,I-40 EXIT 142,North Little Rock,AR,QUIKTRIP #7210 North Little Rock AR,34.8873174,-92.375104,695,3.049
71518,SPEEDWAY/7Fleet #9305,SR-18 & SR-1,Forrest City,AR,SPEEDWAY/7Fleet #9305 Forrest City AR,35.0395496,-90.78946,460,3.174
71661,Loves Travel Stop #822,"I-40, Exit 57 & S Crawford St",Clarksville,AR,Loves Travel Stop #822 Clarksville AR,35.460073,-93.480111,695,3.39233333
71713,Pilot #1383,"I-555, Exit 39",Jonesboro,AR,Pilot #1383 Jonesboro AR,35.835696,-90.705135,435,3.489
71713,Pilot Dealer #1383,"I-555, Exit 39",Jonesboro,AR,Pilot Dealer #1383 Jonesboro AR,35.8052021,-90.625088,435,3.439
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,One9 #1330 Brinkley AR,34.9124813,-91.195998,695,3.199
71830,One9 Travel Center #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,One9 Travel Center #1330 Brinkley AR,34.9125443,-91.196219,695,3.199
71944,DK #13903,SR-108,Texarkana,AR,DK #13903 Texarkana AR,33.4304827,-94.036175,635,3.04066666
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,DK #13904 Palestine AR,34.9734057,-90.902029,695,3.01566666
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,CIRCLE K #2709989 Sheridan AR,34.3068334,-92.399141,695,3.599
72008,CASHS #4469,US-278 & US-63,Warren,AR,CASHS #4469 Warren AR,33.5884506,-92.074109,635,3.499
72156,JORDANS KWIK STOP #5,US-412,Portia,AR,JORDANS KWIK STOP #5 Portia AR,36.0840193,-91.062921,418,3.37566666
72157,JORDANS KWIK STOP #52,US-67 & SR-304,Pocahontas,AR,JORDANS KWIK STOP #52 Pocahontas AR,36.238098,-90.957271,418,3.31233333
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,LITTLEFIELD EXPRESS #7 Cave City AR,35.9190264,-91.54945,418,3.349
72503,QUIKTRIP #7151,I-55/40 EXIT 278 & SR-191,West Memphis,AR,QUIKTRIP #7151 West Memphis AR,35.1625546,-90.174736,435,2.999
72610,JORDANS KWIK STOP #6,I-55 Exit 48 & SR-140,Osceola,AR,JORDANS KWIK STOP #6 Osceola AR,35.6975157,-90.041331,418,3.01233333
72626,MFA OIL,SR-18,Lake City,AR,MFA OIL Lake City AR,35.8201,-90.442821,418,3.399
72667,LOVES TRAVEL STOP #884,"I-30, Exit 46",Prescott,AR,LOVES TRAVEL STOP #884 Prescott AR,33.8276175,-93.394279,635,3.47566666
72801,CASEYS #4388,"US-64, EXIT 29",Beebe,AR,CASEYS #4388 Beebe AR,35.0809429,-91.903324,645,3.189
72959,JORDANS #75,US-67,Newport,AR,JORDANS #75 Newport AR,35.6060625,-91.264129,418,3.299
72990,TA Express Jonesboro,I-555 EXIT 39,Jonesboro,AR,TA Express Jonesboro Jonesboro AR,35.8075241,-90.627113,435,3.39233333
73013,247 TRUCK STOP,I-40 EXIT 247,Widener,AR,247 TRUCK STOP Widener AR,35.0590243,-90.68852,435,2.999
216,CIRCLE K #2721593,"I-10, EXIT 50",Ocean Springs,MS,CIRCLE K #2721593 Ocean Springs MS,30.4157918,-88.826824,715,3.41566666
474,KEWANEE 1 STOP,"I-20, EXIT 169 & US-80",Toomsuba,MS,KEWANEE 1 STOP Toomsuba MS,32.4254946,-88.447936,705,3.299
525,FASTBREAK,US-45 ALT,West Point,MS,FASTBREAK West Point MS,33.5919561,-88.658669,705,3.059
1251,MAPCO #3009,US-72,Corinth,MS,MAPCO #3009 Corinth MS,34.9126189,-88.499142,435,3.154
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,DOUBLE QUICK #89 Greenville MS,33.399661,-91.037703,655,3.25566666
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,JOE JOES TRAVEL CENTER Red Banks MS,34.8282114,-89.566307,435,2.97233333
1602,CIRCLE K #2723387,US-98,Beaumont,MS,CIRCLE K #2723387 Beaumont MS,31.1691001,-88.919886,620,3.56566666
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,CORNER FUEL CENTER Hattiesburg MS,31.1877114,-89.251307,620,3.299
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,QUEEN CITY TRUCK STOP Meridian MS,32.3516787,-88.738439,705,2.939
4063,STUCKEY'S,"I-59, EXIT 67 & US-49",Hattiesburg,MS,STUCKEY'S Hattiesburg MS,31.3594421,-89.349957,620,2.999
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel,MS,CLARK OIL #44 Laurel MS,31.697479,-89.111526,620,2.879
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,CIRCLE K #2723385 Hattiesburg MS,31.3271189,-89.290339,620,3.149
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,Blue Sky #733 Belden MS,34.3105928,-88.788261,742,2.939
6356,CIRCLE K #2721536,ST 6 EAST,Batesville,MS,CIRCLE K #2721536 Batesville MS,34.3114982,-89.944257,435,3.24066666
6401,CIRCLE K #2723457,"I-10, EXIT 34-B",Gulfport,MS,CIRCLE K #2723457 Gulfport MS,30.4379965,-89.096665,715,2.989
6442,CLARK OIL #49,US-84,Laurel,MS,CLARK OIL #49 Laurel MS,31.7307968,-89.138201,620,2.999
6448,CIRCLE K #2723392,"I-59, EXIT 97 & US-84",Laurel,MS,CIRCLE K #2723392 Laurel MS,31.6982855,-89.115968,620,2.95233333
6492,FLICKS,US-49,Richland,MS,FLICKS Richland MS,32.2392201,-90.165354,760,2.999
7310,AAA HOSPITALITY,"I-55, EXIT 220",Tillatoba,MS,AAA HOSPITALITY Tillatoba MS,33.9848352,-89.896755,435,2.784
7314,TA MERIDIAN TRAVEL CENTER,"I-20 & I-59, EXIT 160",Meridian,MS,TA MERIDIAN TRAVEL CENTER Meridian MS,32.3965155,-88.581597,705,2.91233333
9783,KANGAROO CROSSING #1101,"I-55, EXIT 144",Pickens,MS,KANGAROO CROSSING #1101 Pickens MS,32.9435692,-89.979278,705,3.099
10184,CIRCLE K #2721544,"I-55, EXIT 243 & US-278/SR-6",Batesville,MS,CIRCLE K #2721544 Batesville MS,34.3114982,-89.944257,435,3.309
10192,INTERSTATE STATION #8,"I-55, EXIT 78",Natchez,MS,INTERSTATE STATION #8 Natchez MS,31.5604442,-91.403171,760,3.399
52103,SPRINT MART #27,US-45 & US-72,Corinth,MS,SPRINT MART #27 Corinth MS,34.9305929,-88.551181,435,3.05566666
52104,BLUE SKY #734,SR-1,Saltillo,MS,BLUE SKY #734 Saltillo MS,34.3732642,-88.698095,435,3.08233333
52313,CIRCLE K #2723445,"I-20, EXIT 5A & US-61/SR-27",Vicksburg,MS,CIRCLE K #2723445 Vicksburg MS,32.3526456,-90.877882,760,2.959
52387,MARATHON,"I-55, EXIT 265 & SR-4",Senatobia,MS,MARATHON Senatobia MS,34.6190194,-89.952717,435,3.199
52403,FLYING J TRAVEL PLAZA #676,"I-10, EXIT 31",Gulfport,MS,FLYING J TRAVEL PLAZA #676 Gulfport MS,30.4213414,-89.137878,733,3.14566666
52439,CIRCLE K #2723395,US-11,Hattiesburg,MS,CIRCLE K #2723395 Hattiesburg MS,31.3271189,-89.290339,620,3.199
52513,FLYING J TRAVEL PLAZA #678,"I-20 & I-55, EXIT 47",Pearl,MS,FLYING J TRAVEL PLAZA #678 Pearl MS,32.2662515,-90.134261,760,3.149
52667,EXPRESS LANE TRAVEL CENTER,"I-20, EXIT 100 & US-80",Lawrence,MS,EXPRESS LANE TRAVEL CENTER Lawrence MS,32.3251443,-89.232839,705,3.299
60392,Kangaroo Crossing #1107,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,Kangaroo Crossing #1107 Pelahatchie MS,32.2946918,-89.804089,705,3.199
61145,TEXACO,US-49 & US-98,Hattiesburg,MS,TEXACO Hattiesburg MS,31.3271189,-89.290339,620,3.199
61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg,MS,STUCKEYS EXPRESS #619 Heidelberg MS,31.9047388,-89.013964,620,3.499
61149,CEFCO #501,US-45,Lauderdale,MS,CEFCO #501 Lauderdale MS,32.522503,-88.513298,705,2.899
61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,Blue Sky #717 Walnut MS,34.9510809,-88.904108,435,3.099
61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,CHEVRON CURB STORE Wiggins MS,30.858244,-89.135328,620,3.499
63600,PILOT TRAVEL CENTERS #77,"I-55 /I-20, EXIT 45",Jackson,MS,PILOT TRAVEL CENTERS #77 Jackson MS,32.2731623,-90.192581,760,3.149
63620,LOVES TRAVEL STOP #420,"I-20, EXIT 47",Flowood,MS,LOVES TRAVEL STOP #420 Flowood MS,32.2796035,-90.155048,620,3.149
63627,PILOT TRAVEL CENTERS #174,I-78 & SR-15,New Albany,MS,PILOT TRAVEL CENTERS #174 New Albany MS,34.467802,-89.006085,435,3.859
63661,FLYING J TRAVEL PLAZA #677,"US-78, EXIT 6",Olive Branch,MS,FLYING J TRAVEL PLAZA #677 Olive Branch MS,34.9617604,-89.829532,435,3.28566666
63694,PILOT TRAVEL CENTERS #261,"I-55, EXIT 186",Winona,MS,PILOT TRAVEL CENTERS #261 Winona MS,33.4853155,-89.770302,576,3.499
63751,PETRO STOPPING CENTER #328,"I-20 & I-55, EXIT 45",Jackson,MS,PETRO STOPPING CENTER #328 Jackson MS,32.2798607,-90.197568,620,3.109
63787,LOVES TRAVEL STOP #402,"I-10, EXIT 44",Biloxi,MS,LOVES TRAVEL STOP #402 Biloxi MS,30.4520657,-88.933316,715,3.449
64132,45 TRUCKSTOP,US-45,Corinth,MS,45 TRUCKSTOP Corinth MS,34.86397,-88.559816,435,3.089
64139,4 MILE TRUCKSTOP,US-98 & HOLT RD,Lucedale,MS,4 MILE TRUCKSTOP Lucedale MS,30.9237965,-88.509752,715,3.399
64482,LOVES TRAVEL STOP #208,"I-55, EXIT 119 & SR-22",Canton,MS,LOVES TRAVEL STOP #208 Canton MS,32.6040609,-90.07254,655,3.489
64558,MR FUEL #1203,"I-20, EXIT 129",Meridian,MS,MR FUEL #1203 Meridian MS,32.3430367,-88.798333,705,2.81233333
65188,GAS MART,"US-78, EXIT 14 & SR-309",Byhalia,MS,GAS MART Byhalia MS,34.8723179,-89.69064,435,2.97233333
65192,CIRCLE K #2723396,US-49,Collins,MS,CIRCLE K #2723396 Collins MS,31.645443,-89.555347,620,3.879
65194,CIRCLE K #2723401,US-98 BYP/SR-44 & SR-13,Columbia,MS,CIRCLE K #2723401 Columbia MS,31.2368097,-89.826175,620,3.33233333
65197,SINGH PETRO,US-11,Ellisville,MS,SINGH PETRO Ellisville MS,31.6040538,-89.195614,620,3.059
65198,CIRCLE K #2723437,US-49,Florence,MS,CIRCLE K #2723437 Florence MS,32.1544162,-90.12394,760,2.89566666
65204,SHELL GAS MART,US-82,Mathiston,MS,SHELL GAS MART Mathiston MS,33.5401213,-89.124231,576,3.36566666
65212,Taters #2,US-98 & SR-29,New Augusta,MS,Taters #2 New Augusta MS,31.2012225,-89.036718,620,3.31566666
65213,CIRCLE K #2723390,US-98,New Augusta,MS,CIRCLE K #2723390 New Augusta MS,31.2012737,-89.04126,620,3.199
65214,NEWTON CROSSING,"I-20, EXIT 109 & SR-15",Newton,MS,NEWTON CROSSING Newton MS,32.3419632,-89.138035,705,3.249
65216,STUCKEYS EXPRESS,US-43S,Pelahatchie,MS,STUCKEYS EXPRESS Pelahatchie MS,32.3125394,-89.804731,760,3.199
65221,CEFCO #544,"I-55/US-51, EXIT 81",Terry,MS,CEFCO #544 Terry MS,32.134335,-90.287941,760,2.899
65223,SHELL EXPRESS MART,SR-7 & SR-315,Water Valley,MS,SHELL EXPRESS MART Water Valley MS,34.1695364,-89.643105,435,3.06566666
65225,CIRCLE K #2723402,US-49,Wiggins,MS,CIRCLE K #2723402 Wiggins MS,30.858244,-89.135328,620,3.509
65935,MAIN ST JUNCTION,SR-14 & SR-15,Louisville,MS,MAIN ST JUNCTION Louisville MS,33.1243768,-89.071055,705,3.099
66083,KANGAROO CROSSING,SR-35,Kosciusko,MS,KANGAROO CROSSING Kosciusko MS,33.0655148,-89.589451,705,3.199
66183,CHEVRON CURB STORE,SR-35 & SR-21,Forest,MS,CHEVRON CURB STORE Forest MS,32.3645888,-89.474235,705,3.569
66361,SHADY NOOK,US-61/US-49,Lyon,MS,SHADY NOOK Lyon MS,34.2340249,-90.530091,655,3.999
66425,CLARK OIL #31,"I-10, EXIT 44",Biloxi,MS,CLARK OIL #31 Biloxi MS,30.4471144,-88.933885,620,2.849
66767,SPRINT MART #49,"I-22/US-78, EXIT 87 & SR-811",Tupelo,MS,SPRINT MART #49 Tupelo MS,34.2576066,-88.703386,742,2.99233333
66787,TEXACO,"I-59, EXIT 67B",Hattiesburg,MS,TEXACO Hattiesburg MS,31.3271189,-89.290339,620,3.06566666
66822,WILD BILL'S,I-78,Sherman,MS,WILD BILL'S Sherman MS,34.3574246,-88.841677,435,2.919
66848,CIRCLE K #2723695,"I-55, EXIT 265",Senatobia,MS,CIRCLE K #2723695 Senatobia MS,34.6202067,-89.952929,435,3.199
66911,LOVES TRAVEL STOP #343,"I-20 & I-59, EXIT 165",Toomsuba,MS,LOVES TRAVEL STOP #343 Toomsuba MS,32.4110551,-88.505817,705,3.009
66959,PILOT TRAVEL CENTERS #388,"I-20 & I-59, EXIT 151",Meridian,MS,PILOT TRAVEL CENTERS #388 Meridian MS,32.3461733,-88.728199,705,2.979
67255,LOVES TRAVEL STOP #393,"I-55, EXIT 13",Mccomb,MS,LOVES TRAVEL STOP #393 Mccomb MS,31.1907244,-90.486197,620,3.239
67321,LOVES TRAVEL STOP #388,"I-55, EXIT 246 & SR-35",Batesville,MS,LOVES TRAVEL STOP #388 Batesville MS,34.3515981,-89.915828,655,3.46066666
67322,LOVES TRAVEL STOP #398,"US-78, EXIT 81 & SR-178",Tupelo,MS,LOVES TRAVEL STOP #398 Tupelo MS,34.316253,-88.791448,435,3.88233333
67738,SUPER JACK TRUCK STOP,US-84,Brookhaven,MS,SUPER JACK TRUCK STOP Brookhaven MS,31.5527492,-90.38548,620,3.11566666
67757,KEITH'S SUPERSTORE,"I-59, I-20, EXIT 160",Meridian,MS,KEITH'S SUPERSTORE Meridian MS,32.3643098,-88.703656,705,3.049
67763,SHELL,US-72,Mount Pleasant,MS,SHELL Mount Pleasant MS,34.9597674,-89.528504,435,3.399
67772,STEVES SHELL,"I-55, EXIT 42",Brookhaven,MS,STEVES SHELL Brookhaven MS,31.5790588,-90.440651,620,3.199
67806,84 QUICK STOP,I-84,Brookhaven,MS,84 QUICK STOP Brookhaven MS,31.5461173,-90.442931,620,3.149
67832,Sprint Mart #45,US-278/US-45,Tupelo,MS,Sprint Mart #45 Tupelo MS,34.2725916,-88.701912,742,3.189
67860,SHELL,"I-55, EXIT 227 & SR-32",Oakland,MS,SHELL Oakland MS,34.075282,-89.895781,435,2.999
67872,SMOKIES,US-45,Okolona,MS,SMOKIES Okolona MS,34.0162852,-88.700835,576,3.099
67932,SPRINT MART #4144,US-82/US-45/SR-12 & SR-182,Columbus,MS,SPRINT MART #4144 Columbus MS,33.4956744,-88.427263,576,3.01566666
68147,Regal Truck Stop,SR 30,New Albany,MS,Regal Truck Stop New Albany MS,34.4915418,-89.056665,435,3.249
68148,CIRCLE K #2723389,US-49,Gulfport,MS,CIRCLE K #2723389 Gulfport MS,30.4379965,-89.096665,715,2.944
68178,CIRCLE K #2723748,"I-20, EXIT 48",Pearl,MS,CIRCLE K #2723748 Pearl MS,32.2662515,-90.134261,760,3.389
68179,WEST PAK A POK,SR-8,Houston,MS,WEST PAK A POK Houston MS,33.8957515,-89.011342,655,3.399
68624,PILOT #586,"I-10, EXIT 69 & SR-63",Moss Point,MS,PILOT #586 Moss Point MS,30.4115881,-88.53446,715,3.459
68799,SHELL FOOD MART # 25,"I-20, EXIT 77 & SR-13",Morton,MS,SHELL FOOD MART # 25 Morton MS,32.3083897,-89.66785,705,3.199
68828,CIRCLE K #2721540,US-78 & SR-15,New Albany,MS,CIRCLE K #2721540 New Albany MS,34.4942683,-89.007842,435,3.759
69122,DOUBLE QUICK #61,US-82,Leland,MS,DOUBLE QUICK #61 Leland MS,33.4064574,-90.897252,655,3.299
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,LOVES TRAVEL STOP #559 Indianola MS,33.4574615,-90.63078,655,3.31566666
69255,THE LANDING,US-82,Greenwood,MS,THE LANDING Greenwood MS,33.5094416,-90.160237,655,3.199
69263,LOVES TRAVEL STOP #564,US-82 & SR-50 & SR-12,Columbus,MS,LOVES TRAVEL STOP #564 Columbus MS,33.5182046,-88.377158,615,3.249
69462,LOVES TRAVEL STOP #619,"I-59, EXIT 29 & SR-26",Poplarville,MS,LOVES TRAVEL STOP #619 Poplarville MS,30.8471629,-89.498087,725,3.17566666
69817,LOVES TRAVEL STOP #639,"I-20, EXIT 96",Lake,MS,LOVES TRAVEL STOP #639 Lake MS,32.3218731,-89.343707,705,3.16233333
69832,LOVES TRAVEL STOP #595,"I-10, EXIT 28 & SR-49",Gulfport,MS,LOVES TRAVEL STOP #595 Gulfport MS,30.419035,-89.190056,733,3.144
69989,LOVES TRAVEL STOP #677,US-45A,West Point,MS,LOVES TRAVEL STOP #677 West Point MS,33.5843304,-88.658085,615,3.259
70002,LOVES TRAVEL STOP #699,US-49,Magee,MS,LOVES TRAVEL STOP #699 Magee MS,31.8746401,-89.75578,620,3.60733333
70251,Marathon,SR-42 & US-49,Hattiesburg,MS,Marathon Hattiesburg MS,31.2637576,-89.335248,620,3.03233333
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,GLUCKSTADT FLEETWAY Madison MS,32.460201,-90.111699,760,3.199
70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,LOVES TRAVEL STOP #776 Vicksburg MS,32.3526456,-90.877882,760,3.549
70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,LOVES TRAVEL STOP #799 Walnut MS,34.9520375,-88.909987,655,3.559
71177,COMO TRAVEL CENTER,"I-55, EXIT 257 & SR-310",Como,MS,COMO TRAVEL CENTER Como MS,34.5097605,-89.924276,435,3.079
71223,SCOOBA JUNCTION,US-45 & SR-16,Scooba,MS,SCOOBA JUNCTION Scooba MS,32.8314536,-88.463589,705,3.21566666
71247,LOVES TRAVEL STOP #848,"I-59, Exit 104",Sandersville,MS,LOVES TRAVEL STOP #848 Sandersville MS,31.7825749,-89.057285,705,3.16233333
71284,Loves Travel Stop #889,"I-22, Exit 30",Holly Springs,MS,Loves Travel Stop #889 Holly Springs MS,34.7448816,-89.454239,435,3.31566666
71634,76,"US HWY 278, US HWY 45",Tupelo,MS,76 Tupelo MS,34.2576066,-88.703386,742,3.149
71680,Alexs Shelby Truck Stop,US HWY 278 & SR 32,Shelby,MS,Alexs Shelby Truck Stop Shelby MS,33.9524959,-90.759613,655,3.199
71953,ALEX'S TRUCK STOP,US-61,Tunica,MS,ALEX'S TRUCK STOP Tunica MS,34.7360873,-90.36154,435,3.299
71970,BLUE BIRD 3 EXPRESS,"US-78, EXIT 1",Olive Branch,MS,BLUE BIRD 3 EXPRESS Olive Branch MS,34.9732661,-89.870119,435,3.199
72038,CHEVRON,I-55 & SR-570,McComb,MS,CHEVRON McComb MS,31.2319986,-90.439349,759,3.28233333
72054,CHEVRON,US-45,Guntown,MS,CHEVRON Guntown MS,34.438455,-88.676183,742,3.299
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,CHEVRON FOOD MART #20 Scooba MS,32.8300075,-88.463138,705,3.199
72077,COLDWATER TRAVEL CENTER,I-55 & SR-306,Coldwater,MS,COLDWATER TRAVEL CENTER Coldwater MS,34.7006736,-89.967656,435,3.099
72083,DANDY DANS,US-49/SR-42,Hattiesburg,MS,DANDY DANS Hattiesburg MS,31.3052284,-89.313271,620,3.06566666
72100,Exxon,"I-22/US-78, Exit 10 & SR-178",Byhalia,MS,Exxon Byhalia MS,34.8723179,-89.69064,435,3.199
72115,FRIENDSHIP FOOD & FUEL,SR-15 & CR-244,Ecru,MS,FRIENDSHIP FOOD & FUEL Ecru MS,34.3220118,-89.03912,576,3.799
72162,Krazy K's,US-45,Buckatunna,MS,Krazy K's Buckatunna MS,31.553222,-88.531013,620,3.149
72184,MACS 33,US-49,Florence,MS,MACS 33 Florence MS,32.1544162,-90.12394,620,2.899
72200,Swift Mart,I-55/SR-7 & US-51,Grenada,MS,Swift Mart Grenada MS,33.81644,-89.83395,655,3.36566666
72226,REBEL GAS MART,SR-7,Oxford,MS,REBEL GAS MART Oxford MS,34.2817817,-89.51965,435,3.049
72227,RED BANKS VALERO,I-22 & SR-178,Red Banks,MS,RED BANKS VALERO Red Banks MS,34.8281516,-89.564525,435,2.999
72261,SHELL,US-45 & CR-520,Shannon,MS,SHELL Shannon MS,34.1162203,-88.711718,742,3.199
72303,TEXACO #378602,I-59 Exit 85 & SR-590,Ellisville,MS,TEXACO #378602 Ellisville MS,31.5855276,-89.24098,620,3.199
72428,QUIKTRIP #7249,US 80 E,Flowood,MS,QUIKTRIP #7249 Flowood MS,32.279622,-90.15694,705,2.91566666
